0.033447,0.082153,1.008545,-1.587786,-0.839695,-0.351145
0.026733,0.082764,1.006226,-1.114504,-0.320611,-0.320611
0.027710,0.084961,1.005493,-1.557252,0.442748,0.305344
0.018188,0.081421,1.005737,-1.709924,-0.595420,0.656489
0.032227,0.072144,1.006348,-1.709924,0.473282,-0.076336
0.028076,0.082031,1.007202,-1.328244,-0.137405,0.244275
0.029053,0.083008,1.005737,-1.267176,-0.519084,-0.290076
0.034912,0.082642,1.008179,-1.236641,0.946565,-0.519084
0.038940,0.087402,1.010742,-1.114504,5.740458,-1.786260
-0.190063,0.090088,1.029907,13.633588,-18.122137,-14.427481
0.084595,0.087402,1.011719,-5.145038,6.106870,7.603054
0.089478,0.046021,0.951782,0.183206,-5.862596,7.832061
0.039795,0.145996,1.058350,0.763359,-8.045801,5.770992
0.072021,0.057373,1.005371,9.251908,17.862595,4.091603
0.060547,0.082520,1.016846,-2.442748,-1.954198,2.335878
0.046997,0.104980,0.998657,-1.572519,-0.687023,0.824427
0.043457,0.108398,1.010620,-2.030534,-2.366412,-2.290076
0.032959,0.099121,1.002686,-2.015267,-1.633588,1.557252
0.063354,0.130859,1.030151,-4.381680,0.687023,2.748092
-0.657593,0.332642,0.987427,2.305344,27.190840,56.503819
0.296143,0.066895,0.999878,-0.549618,7.419847,-54.671757
0.198853,0.000366,1.014404,4.625954,1.175573,11.267176
0.080566,0.128052,1.003662,-9.648855,-8.473283,-11.618320
0.112427,0.099976,0.958252,-14.977099,-27.282442,11.786260
0.194458,0.016357,0.936768,10.854961,63.572517,18.290077
0.008789,0.024902,0.955566,-11.954199,-12.244275,-8.274809
-0.001953,-0.002197,0.898438,1.709924,-30.259542,-7.557252
0.012451,0.014160,0.920044,-23.465649,-51.633587,-16.229008
-0.018311,-0.103394,1.005249,-1.847328,7.526718,-1.832061
0.056641,-0.063843,1.007446,-0.045802,-9.496183,-4.167939
0.217529,-0.038696,0.977905,2.595420,-1.297710,-2.671756
0.170532,-0.036621,0.994019,-2.580153,12.625955,0.671756
0.106689,-0.042358,1.004883,-1.832061,5.053435,0.885496
0.071167,-0.047607,1.008423,-2.015267,4.900764,0.931298
0.072876,-0.045654,1.007446,-1.557252,0.809160,0.030534
0.079834,-0.047974,1.007935,-2.702290,5.862596,1.419847
0.070190,-0.046387,1.008667,-1.053435,-3.160305,-0.106870   
